episode,reward,average_reward,epsilon,steps,loss
4177,160.0,360.35,0.12380812397610762,2456665,1.2457
4178,360.0,360.9,0.12374621991411958,2457326,1.1528
4179,155.0,359.95,0.12368434680416253,2457866,1.5505
4180,475.0,361.2,0.12362250463076045,2458611,0.9916
4181,270.0,360.55,0.12356069337844508,2459158,3.0866
4182,435.0,361.25,0.12349891303175586,2459810,0.5269
4183,345.0,358.7,0.12343716357524,2460271,0.4149
4184,420.0,360.9,0.12337544499345239,2461119,2.4730
4185,465.0,362.3,0.12331375727095567,2462000,0.4269
4186,415.0,360.35,0.1232521003923202,2462935,0.6572
4187,500.0,362.25,0.12319047434212405,2463618,0.4605
4188,230.0,361.75,0.12312887910495299,2464097,1.9128
4189,415.0,361.5,0.12306731466540052,2464755,0.5401
4190,525.0,363.6,0.12300578100806783,2465530,0.9181
4191,320.0,362.75,0.12294427811756381,2466155,3.2697
4192,395.0,363.2,0.12288280597850504,2466782,0.8114
4193,300.0,362.8,0.12282136457551579,2467392,0.5049
4194,465.0,363.85,0.12275995389322804,2468041,0.3168
4195,385.0,364.4,0.12269857391628143,2468725,2.5459
4196,375.0,365.55,0.12263722462932329,2469354,0.6220
4197,270.0,367.15,0.12257590601700864,2469942,3.4209
4198,330.0,365.5,0.12251461806400014,2470517,0.6512
4199,380.0,368.05,0.12245336075496815,2471207,2.1911
4200,155.0,367.3,0.12239213407459068,2471589,0.5164
4201,405.0,366.6,0.12233093800755339,2472241,0.8970
4202,385.0,367.2,0.12226977253854962,2472877,0.5558
4203,555.0,370.9,0.12220863765228035,2473526,1.1633
4204,185.0,365.9,0.12214753333345421,2473981,0.4583
4205,225.0,364.35,0.12208645956678749,2474392,0.9744
4206,315.0,363.8,0.1220254163370041,2474938,2.8551
4207,445.0,364.05,0.12196440362883561,2475855,1.0768
4208,380.0,364.15,0.1219034214270212,2476439,0.4190
4209,210.0,363.35,0.12184246971630769,2476918,0.9063
4210,280.0,363.25,0.12178154848144954,2477461,1.1740
4211,185.0,359.9,0.12172065770720882,2477858,0.7025
4212,415.0,359.05,0.12165979737835522,2478504,0.7124
4213,535.0,362.4,0.12159896747966605,2479224,1.2700
4214,125.0,360.5,0.12153816799592622,2479504,0.4737
4215,155.0,358.25,0.12147739891192827,2479878,0.3990
4216,110.0,355.6,0.12141666021247231,2480161,1.1073
4217,305.0,356.05,0.12135595188236609,2480750,0.3501
4218,245.0,354.4,0.12129527390642492,2481321,0.9808
4219,95.0,350.9,0.12123462626947171,2481674,0.3328
4220,620.0,354.75,0.12117400895633698,2482363,0.3967
4221,275.0,353.2,0.12111342195185881,2482907,1.4272
4222,245.0,352.4,0.12105286524088289,2483307,0.5524
4223,360.0,350.7,0.12099233880826246,2483938,0.7886
4224,400.0,351.45,0.12093184263885834,2484600,2.7476
4225,285.0,348.0,0.12087137671753892,2485240,1.4191
4226,230.0,347.5,0.12081094102918016,2485702,0.8795
4227,100.0,345.2,0.12075053555866558,2485989,0.7721
4228,395.0,346.05,0.12069016029088625,2486781,0.9485
4229,300.0,346.05,0.12062981521074082,2487243,1.8931
4230,385.0,342.2,0.12056950030313546,2487906,2.1636
4231,340.0,342.25,0.1205092155529839,2488396,4.9929
4232,365.0,342.55,0.1204489609452074,2488980,1.9427
4233,520.0,345.15,0.1203887364647348,2489889,0.9881
4234,575.0,348.7,0.12032854209650244,2490808,1.1768
4235,110.0,346.6,0.1202683778254542,2491094,1.1620
4236,315.0,344.8,0.12020824363654148,2491796,1.5180
4237,770.0,345.75,0.12014813951472321,2492659,1.5964
4238,535.0,347.8,0.12008806544496585,2493350,0.6756
4239,215.0,347.15,0.12002802141224338,2493859,1.1576
4240,280.0,344.55,0.11996800740153726,2494454,1.3219
4241,345.0,343.8,0.1199080233978365,2495251,1.0313
4242,445.0,344.7,0.1198480693861376,2496092,1.7976
4243,410.0,345.45,0.11978814535144454,2496746,0.7957
4244,200.0,343.35,0.11972825127876882,2497177,1.0854
4245,510.0,344.25,0.11966838715312944,2498002,0.4518
4246,240.0,343.05,0.11960855295955289,2498598,2.0789
4247,570.0,345.7,0.11954874868307312,2499548,0.5641
4248,370.0,346.15,0.1194889743087316,2500160,0.4972
4249,135.0,342.85,0.11942922982157723,2500440,0.2227
4250,195.0,341.35,0.11936951520666646,2501009,0.5931
4251,355.0,341.55,0.11930983044906313,2501659,3.0477
4252,600.0,342.15,0.1192501755338386,2502796,0.4173
4253,440.0,342.2,0.11919055044607169,2503476,0.7739
4254,365.0,341.35,0.11913095517084865,2504153,0.7717
4255,685.0,344.35,0.11907138969326324,2504971,1.4586
4256,405.0,345.9,0.11901185399841661,2505668,1.0973
4257,140.0,343.8,0.11895234807141741,2506073,0.5905
4258,360.0,343.85,0.11889287189738171,2506669,0.8136
4259,425.0,345.3,0.11883342546143302,2507334,1.4708
4260,350.0,346.2,0.11877400874870231,2508101,0.5391
4261,430.0,347.45,0.11871462174432797,2508877,1.1278
4262,225.0,346.15,0.11865526443345581,2509352,0.4581
4263,390.0,347.45,0.11859593680123909,2510152,0.8011
4264,240.0,347.75,0.11853663883283848,2510600,0.4667
4265,340.0,347.8,0.11847737051342207,2511243,3.9548
4266,125.0,347.8,0.11841813182816537,2511524,1.1315
4267,600.0,348.2,0.1183589227622513,2512384,1.9217
4268,315.0,350.1,0.11829974330087017,2512949,1.4819
4269,325.0,347.65,0.11824059342921975,2513651,1.5759
4270,245.0,342.35,0.11818147313250514,2514203,2.5396
4271,315.0,342.85,0.11812238239593889,2514813,1.9575
4272,420.0,345.55,0.11806332120474093,2515392,0.4584
4273,600.0,348.7,0.11800428954413857,2516450,3.6566
4274,255.0,348.3,0.11794528739936651,2517025,1.1075
4275,640.0,350.2,0.11788631475566683,2517867,0.4563
4276,465.0,351.95,0.117827371598289,2518595,1.5519
4277,320.0,353.55,0.11776845791248987,2519234,2.7693
4278,345.0,353.4,0.11770957368353363,2519870,3.6495
4279,390.0,355.75,0.11765071889669187,2520512,0.4155
4280,360.0,354.6,0.11759189353724353,2521044,0.8630
4281,260.0,354.5,0.11753309759047491,2521593,0.6679
4282,570.0,355.85,0.11747433104167967,2522521,1.8260
4283,610.0,358.5,0.11741559387615884,2523164,1.5858
4284,440.0,358.7,0.11735688607922076,2524035,0.6387
4285,465.0,358.7,0.11729820763618116,2524658,0.5876
4286,570.0,360.25,0.11723955853236308,2525382,0.4956
4287,240.0,357.65,0.1171809387530969,2525854,1.2277
4288,215.0,357.5,0.11712234828372035,2526291,3.1414
4289,330.0,356.65,0.1170637871095785,2526808,0.4752
4290,270.0,354.1,0.11700525521602372,2527529,1.0600
4291,390.0,354.8,0.1169467525884157,2528264,1.5378
4292,340.0,354.25,0.1168882792121215,2528845,0.7101
4293,285.0,354.1,0.11682983507251544,2529276,3.1933
4294,255.0,352.0,0.1167714201549792,2529655,0.7619
4295,365.0,351.8,0.11671303444490172,2530254,0.6036
4296,370.0,351.75,0.11665467792767928,2530874,0.5132
4297,505.0,354.1,0.11659635058871544,2531456,0.8526
4298,380.0,354.6,0.11653805241342109,2532062,0.3878
4299,215.0,352.95,0.11647978338721439,2532616,1.1970
4300,340.0,354.8,0.1164215434955208,2533221,0.5334
4301,405.0,354.8,0.11636333272377304,2534070,2.7429
4302,245.0,353.4,0.11630515105741115,2534541,1.7111
4303,495.0,352.8,0.11624699848188245,2535367,0.4851
4304,350.0,354.45,0.11618887498264152,2535938,4.3688
4305,385.0,356.05,0.1161307805451502,2536650,0.4373
4306,355.0,356.45,0.11607271515487763,2537216,0.7314
4307,390.0,355.9,0.1160146787973002,2537883,0.9513
4308,290.0,355.0,0.11595667145790155,2538465,0.9686
4309,215.0,355.05,0.1158986931221726,2538980,0.5868
4310,390.0,356.15,0.11584074377561153,2539583,3.7651
4311,270.0,357.0,0.11578282340372373,2540102,1.3023
4312,270.0,355.55,0.11572493199202187,2540673,0.4322
4313,315.0,353.35,0.11566706952602586,2541223,0.6143
4314,375.0,355.85,0.11560923599126285,2541783,1.0720
4315,125.0,355.55,0.11555143137326723,2542066,1.1058
4316,460.0,359.05,0.1154936556575806,2543132,2.0703
4317,240.0,358.4,0.11543590882975181,2543795,0.6272
4318,530.0,361.25,0.11537819087533695,2544616,0.6860
4319,330.0,363.6,0.11532050177989929,2545252,0.5763
4320,180.0,359.2,0.11526284152900934,2545623,2.3537
4321,350.0,359.95,0.11520521010824485,2546266,1.5102
4322,415.0,361.65,0.11514760750319072,2546974,0.9393
4323,210.0,360.15,0.11509003369943914,2547331,0.5305
4324,305.0,359.2,0.11503248868258943,2547973,1.7900
4325,200.0,358.35,0.11497497243824814,2548336,1.8305
4326,235.0,358.4,0.11491748495202903,2548968,1.5842
4327,230.0,359.7,0.11486002620955302,2549441,1.8292
4328,315.0,358.9,0.11480259619644825,2550208,2.9529
4329,280.0,358.7,0.11474519489835004,2550712,0.6557
4330,350.0,358.35,0.11468782230090087,2551341,0.5733
4331,590.0,360.85,0.11463047838975042,2552094,0.7435
4332,365.0,360.85,0.11457316315055555,2552601,0.8410
4333,605.0,361.7,0.11451587656898027,2553607,1.1520
4334,365.0,359.6,0.11445861863069579,2554157,0.9161
4335,560.0,364.1,0.11440138932138044,2554804,1.3784
4336,390.0,364.85,0.11434418862671976,2555543,0.7969
4337,485.0,362.0,0.1142870165324064,2556257,0.7564
4338,225.0,358.9,0.1142298730241402,2556660,0.4375
4339,435.0,361.1,0.11417275808762814,2557377,0.7527
4340,315.0,361.45,0.11411567170858433,2558049,2.7825
4341,470.0,362.7,0.11405861387273004,2558801,2.1385
4342,290.0,361.15,0.11400158456579368,2559431,0.6736
4343,325.0,360.3,0.11394458377351079,2560170,1.0241
4344,310.0,361.4,0.11388761148162403,2560773,1.0352
4345,310.0,359.4,0.11383066767588322,2561297,1.2968
4346,600.0,363.0,0.11377375234204529,2562195,0.8590
4347,255.0,359.85,0.11371686546587427,2562716,0.4354
4348,625.0,362.4,0.11366000703314134,2563518,0.6908
4349,380.0,364.85,0.11360317702962477,2564207,2.0822
4350,405.0,366.95,0.11354637544110997,2564886,0.6349
4351,305.0,366.45,0.11348960225338943,2565491,1.5568
4352,355.0,364.0,0.11343285745226274,2566117,0.8349
4353,490.0,364.5,0.11337614102353662,2567013,0.8449
4354,275.0,363.6,0.11331945295302485,2567569,1.5104
4355,630.0,363.05,0.11326279322654835,2568570,1.9092
4356,350.0,362.5,0.11320616182993508,2569157,0.8231
4357,200.0,363.1,0.11314955874902012,2569605,1.1208
4358,235.0,361.85,0.11309298396964562,2570230,0.8079
4359,400.0,361.6,0.1130364374776608,2570863,0.3767
4360,320.0,361.3,0.11297991925892198,2571319,1.3022
4361,175.0,358.75,0.11292342929929253,2571738,0.5908
4362,450.0,361.0,0.11286696758464289,2572557,2.1374
4363,400.0,361.1,0.11281053410085057,2573293,1.0027
4364,280.0,361.5,0.11275412883380015,2573868,0.4915
4365,360.0,361.7,0.11269775176938325,2574520,1.0116
4366,385.0,364.3,0.11264140289349857,2575179,1.6222
4367,335.0,361.65,0.11258508219205182,2575888,0.7007
4368,520.0,363.7,0.11252878965095581,2576852,6.6299
4369,285.0,363.3,0.11247252525613033,2577354,0.4364
4370,275.0,363.6,0.11241628899350227,2577784,2.0142
4371,305.0,363.5,0.11236008084900552,2578298,0.9199
4372,425.0,363.55,0.11230390080858102,2578893,0.6507
4373,305.0,360.6,0.11224774885817673,2579541,0.8130
4374,635.0,364.4,0.11219162498374766,2580292,2.1538
4375,315.0,361.15,0.11213552917125579,2580970,1.8349
4376,275.0,359.25,0.11207946140667016,2581561,0.8305
4377,380.0,359.85,0.11202342167596684,2582271,0.5423
4378,340.0,359.8,0.11196740996512886,2582971,3.9321
4379,210.0,358.0,0.1119114262601463,2583489,0.7731
4380,335.0,357.75,0.11185547054701624,2584066,1.9186
4381,305.0,358.2,0.11179954281174273,2584712,0.6982
4382,320.0,355.7,0.11174364304033686,2585391,0.4118
4383,290.0,352.5,0.1116877712188167,2585886,1.2336
4384,255.0,350.65,0.1116319273332073,2586522,0.5781
4385,365.0,349.65,0.11157611136954071,2587114,1.3385
4386,455.0,348.5,0.11152032331385595,2587886,1.6363
4387,330.0,349.4,0.11146456315219902,2588600,0.4296
4388,405.0,351.3,0.11140883087062292,2589202,1.1889
4389,325.0,351.25,0.11135312645518762,2589779,0.3675
4390,350.0,352.05,0.11129744989196003,2590371,1.5816
4391,320.0,351.35,0.11124180116701406,2591002,0.9481
4392,375.0,351.7,0.11118618026643055,2591644,1.1872
4393,240.0,351.25,0.11113058717629734,2592258,0.7657
4394,360.0,352.3,0.1110750218827092,2592887,0.9207
4395,285.0,351.5,0.11101948437176784,2593503,1.1571
4396,340.0,351.2,0.11096397462958196,2594170,0.3718
4397,320.0,349.35,0.11090849264226718,2594680,1.8342
4398,200.0,347.55,0.11085303839594605,2595055,0.6185
4399,635.0,351.75,0.11079761187674808,2595605,0.5517
4400,520.0,353.55,0.11074221307080971,2596583,0.9198
4401,425.0,353.75,0.11068684196427431,2597225,0.4108
4402,780.0,359.1,0.11063149854329217,2597954,0.4485
4403,410.0,358.25,0.11057618279402052,2598607,0.6671
4404,575.0,360.5,0.11052089470262352,2599781,1.9979
4405,285.0,359.5,0.11046563425527221,2600335,1.4487
4406,600.0,361.95,0.11041040143814458,2601244,1.1776
4407,100.0,359.05,0.11035519623742551,2601525,1.9531
4408,360.0,359.75,0.1103000186393068,2602180,0.7229
4409,555.0,363.15,0.11024486862998716,2602752,0.8629
4410,175.0,361.0,0.11018974619567216,2603185,1.0946
4411,245.0,360.75,0.11013465132257433,2603709,1.5341
4412,460.0,362.65,0.11007958399691305,2604519,1.8214
4413,365.0,363.15,0.1100245442049146,2605111,0.6930
4414,320.0,362.6,0.10996953193281216,2605664,2.1606
4415,365.0,365.0,0.10991454716684576,2606302,0.5660
4416,580.0,366.2,0.10985958989326235,2607111,1.2729
4417,600.0,369.8,0.10980466009831572,2607857,0.5520
4418,380.0,368.3,0.10974975776826656,2608515,1.1945
4419,270.0,367.7,0.10969488288938244,2609034,1.2003
4420,395.0,369.85,0.10964003544793775,2609767,1.3440
4421,290.0,369.25,0.1095852154302138,2610277,0.9429
4422,210.0,367.2,0.1095304228224987,2610779,0.6409
4423,350.0,368.6,0.10947565761108745,2611315,1.0940
4424,440.0,369.95,0.10942091978228191,2611908,0.5787
4425,530.0,373.25,0.10936620932239077,2612770,1.9049
4426,235.0,373.25,0.10931152621772958,2613189,3.3399
4427,380.0,374.75,0.10925687045462072,2613844,1.4452
4428,145.0,373.05,0.10920224201939342,2614352,1.8537
4429,350.0,373.75,0.10914764089838373,2615024,0.5644
4430,405.0,374.3,0.10909306707793455,2615633,0.8380
4431,250.0,370.9,0.10903852054439558,2616181,0.6533
4432,155.0,368.8,0.10898400128412339,2616594,1.2863
4433,415.0,366.9,0.10892950928348133,2617235,0.6910
4434,290.0,366.15,0.1088750445288396,2617899,0.6907
4435,620.0,366.75,0.10882060700657518,2618502,0.6470
4436,125.0,364.1,0.1087661967030719,2618786,1.0752
4437,570.0,364.95,0.10871181360472038,2619499,0.9109
4438,395.0,366.65,0.10865745769791803,2620270,1.2844
4439,175.0,364.05,0.10860312896906907,2620778,0.6899
4440,155.0,362.45,0.10854882740458453,2621228,0.3948
4441,205.0,359.8,0.10849455299088225,2621651,1.1358
4442,355.0,360.45,0.10844030571438681,2622191,0.6210
4443,295.0,360.15,0.10838608556152962,2622787,1.3141
4444,445.0,361.5,0.10833189251874886,2623626,1.0390
4445,675.0,365.15,0.10827772657248949,2624443,0.4124
4446,350.0,362.65,0.10822358770920325,2625090,1.5047
4447,385.0,363.95,0.10816947591534866,2625835,7.2369
4448,440.0,362.1,0.108115391177391,2626737,1.6958
4449,350.0,361.8,0.1080613334818023,2627383,0.8249
4450,585.0,363.6,0.1080073028150614,2628032,1.4237
4451,680.0,367.35,0.10795329916365388,2628745,1.7329
4452,335.0,367.15,0.10789932251407207,2629327,0.5037
4453,405.0,366.3,0.10784537285281504,2630020,1.4343
4454,570.0,369.25,0.10779145016638864,2630736,0.6420
4455,375.0,366.7,0.10773755444130545,2631667,0.6813
4456,420.0,367.4,0.1076836856640848,2632274,0.6112
4457,395.0,369.35,0.10762984382125276,2632875,0.5917
4458,395.0,370.95,0.10757602889934215,2633517,2.0393
4459,425.0,371.2,0.10752224088489248,2634275,0.8444
4460,210.0,370.1,0.10746847976445004,2634643,0.5233
4461,715.0,375.5,0.10741474552456781,2635352,0.9179
4462,410.0,375.1,0.10736103815180553,2635913,2.8030
4463,230.0,373.4,0.10730735763272964,2636382,0.8601
4464,290.0,373.5,0.10725370395391327,2636997,0.1915
4465,315.0,373.05,0.10720007710193633,2637617,0.4469
4466,415.0,373.35,0.10714647706338536,2638390,0.9432
4467,500.0,375.0,0.10709290382485367,2638996,0.7122
4468,535.0,375.15,0.10703935737294125,2639605,2.8758
4469,555.0,377.85,0.10698583769425478,2640373,1.1709
4470,245.0,377.55,0.10693234477540765,2640821,0.8901
4471,725.0,381.75,0.10687887860301995,2642017,0.3353
4472,305.0,380.55,0.10682543916371845,2642517,1.5215
4473,475.0,382.25,0.1067720264441366,2643333,1.6880
4474,570.0,381.6,0.10671864043091453,2644643,3.5935
4475,355.0,382.0,0.10666528111069908,2645260,1.4910
4476,335.0,382.6,0.10661194847014373,2645856,0.5096
4477,100.0,379.8,0.10655864249590866,2646290,1.0334
4478,175.0,378.15,0.10650536317466071,2646725,1.0298
4479,255.0,378.6,0.10645211049307339,2647399,0.5076
4480,355.0,378.8,0.10639888443782686,2647992,0.7786
4481,290.0,378.65,0.10634568499560795,2648496,0.6856
4482,500.0,380.45,0.10629251215311016,2649232,1.3648
4483,235.0,379.9,0.1062393658970336,2649711,1.3793
4484,390.0,381.25,0.1061862462140851,2650511,1.3335
4485,670.0,384.3,0.10613315309097805,2651177,0.5131
4486,730.0,387.05,0.10608008651443257,2652103,0.3865
4487,540.0,389.15,0.10602704647117536,2653001,1.7467
4488,590.0,391.0,0.10597403294793978,2653708,0.7658
4489,465.0,392.4,0.10592104593146581,2654233,0.8365
4490,350.0,392.4,0.10586808540850008,2654905,1.0828
4491,395.0,393.15,0.10581515136579583,2655594,3.0286
4492,670.0,396.1,0.10576224379011294,2656691,0.9046
4493,410.0,397.8,0.10570936266821788,2657362,3.5482
4494,250.0,396.7,0.10565650798688378,2657817,1.1732
4495,575.0,399.6,0.10560367973289034,2658450,0.9723
4496,480.0,401.0,0.10555087789302389,2659365,0.5971
4497,255.0,400.35,0.10549810245407738,2659785,0.6064
4498,350.0,401.85,0.10544535340285036,2660422,0.6665
4499,400.0,399.5,0.10539263072614893,2660983,0.4809
4500,345.0,397.75,0.10533993441078586,2661581,1.1527
4501,230.0,395.8,0.10528726444358047,2661979,1.0780
4502,425.0,392.25,0.10523462081135869,2662674,0.8813
4503,385.0,392.0,0.10518200350095301,2663282,1.7045
4504,270.0,388.95,0.10512941249920255,2663786,0.6539
4505,320.0,389.3,0.10507684779295295,2664351,0.4904
4506,305.0,386.35,0.10502430936905649,2664915,0.8288
4507,390.0,389.25,0.10497179721437197,2665431,0.9288
4508,235.0,388.0,0.10491931131576479,2665942,1.0769
4509,505.0,387.5,0.10486685166010691,2666807,0.7660
4510,385.0,389.6,0.10481441823427687,2667445,0.4704
4511,415.0,391.3,0.10476201102515974,2668066,0.8406
4512,375.0,390.45,0.10470963001964716,2668867,0.5353
4513,295.0,389.75,0.10465727520463734,2669519,2.1232
4514,365.0,390.2,0.10460494656703503,2670112,0.8110
4515,400.0,390.55,0.10455264409375152,2670706,0.8989
4516,570.0,390.45,0.10450036777170466,2671641,0.6667
4517,385.0,388.3,0.10444811758781881,2672447,0.9328
4518,670.0,391.2,0.10439589352902491,2673448,1.3004
4519,280.0,391.3,0.1043436955822604,2674052,3.1229
4520,495.0,392.3,0.10429152373446929,2674820,1.1850
4521,340.0,392.8,0.10423937797260206,2675405,0.5604
4522,400.0,394.7,0.10418725828361576,2676205,1.1730
4523,580.0,397.0,0.10413516465447396,2677019,1.2478
4524,180.0,394.4,0.10408309707214673,2677537,2.1238
4525,200.0,391.1,0.10403105552361067,2677924,0.7667
4526,190.0,390.65,0.10397903999584887,2678531,1.0564
4527,440.0,391.25,0.10392705047585095,2679172,0.9263
4528,375.0,393.55,0.10387508695061302,2679805,7.1278
4529,655.0,396.6,0.10382314940713773,2680566,0.8348
4530,385.0,396.4,0.10377123783243417,2681230,0.5561
4531,510.0,399.0,0.10371935221351795,2682151,1.9680
4532,295.0,400.4,0.1036674925374112,2682754,0.7515
4533,380.0,400.05,0.1036156587911425,2683345,0.9833
4534,350.0,400.65,0.10356385096174693,2683989,1.2560
4535,405.0,398.5,0.10351206903626606,2684649,1.1939
4536,210.0,399.35,0.10346031300174793,2685128,1.3856
4537,615.0,399.8,0.10340858284524707,2685779,1.4153
4538,595.0,401.8,0.10335687855382444,2686502,1.5979
4539,325.0,403.3,0.10330520011454754,2687032,1.5751
4540,100.0,402.75,0.10325354751449027,2687312,1.1115
4541,310.0,403.8,0.10320192074073303,2687851,0.6889
4542,575.0,406.0,0.10315031978036267,2688797,0.6187
4543,205.0,405.1,0.10309874462047249,2689241,0.4912
4544,270.0,403.35,0.10304719524816225,2689670,4.2933
4545,305.0,399.65,0.10299567165053818,2690326,0.9172
4546,590.0,402.05,0.10294417381471291,2691150,1.0555
4547,350.0,401.7,0.10289270172780556,2691905,1.9622
4548,275.0,400.05,0.10284125537694165,2692403,2.1595
4549,285.0,399.4,0.10278983474925318,2692900,0.7268
4550,105.0,394.6,0.10273843983187857,2693175,1.3606
4551,330.0,391.1,0.10268707061196264,2693719,0.8396
4552,215.0,389.9,0.10263572707665666,2694177,1.1943
4553,695.0,392.8,0.10258440921311834,2694750,2.2854
4554,360.0,390.7,0.1025331170085118,2695393,0.6020
4555,395.0,390.9,0.10248185045000754,2696218,2.1034
4556,335.0,390.05,0.10243060952478254,2696769,0.4702
4557,255.0,388.65,0.10237939422002015,2697492,1.6829
4558,380.0,388.5,0.10232820452291015,2698164,0.3789
4559,325.0,387.5,0.1022770404206487,2698730,1.2948
4560,550.0,390.9,0.10222590190043837,2699561,0.5486
4561,200.0,385.75,0.10217478894948816,2699977,0.7236
4562,265.0,384.3,0.10212370155501342,2700541,6.6419
4563,410.0,386.1,0.10207263970423593,2701161,0.6176
4564,595.0,389.15,0.10202160338438382,2701809,1.1464
4565,525.0,391.25,0.10197059258269163,2702392,2.0334
4566,390.0,391.0,0.10191960728640029,2703083,0.7790
4567,420.0,390.2,0.10186864748275709,2703814,0.8984
4568,230.0,387.15,0.10181771315901572,2704331,1.5975
4569,385.0,385.45,0.10176680430243622,2704965,1.0904
4570,285.0,385.85,0.101715920900285,2705609,0.3655
4571,590.0,384.5,0.10166506293983486,2706265,1.3073
4572,350.0,384.95,0.10161423040836495,2706902,1.1913
4573,180.0,382.0,0.10156342329316077,2707384,1.3306
4574,350.0,379.8,0.1015126415815142,2708054,0.5588
4575,355.0,379.8,0.10146188526072344,2708724,1.6259
4576,315.0,379.6,0.10141115431809308,2709287,2.2037
4577,165.0,380.25,0.10136044874093404,2709771,1.1160
4578,210.0,380.6,0.10130976851656358,2710188,1.4958
4579,445.0,382.5,0.1012591136323053,2710823,1.0058
4580,340.0,382.35,0.10120848407548916,2711470,1.0310
4581,405.0,383.5,0.10115787983345143,2712110,0.9584
4582,720.0,385.7,0.1011073008935347,2712935,0.5279
4583,330.0,386.65,0.10105674724308794,2713516,0.9603
4584,405.0,386.8,0.1010062188694664,2714229,7.3876
4585,515.0,385.25,0.10095571576003166,2714974,1.1058
4586,440.0,382.35,0.10090523790215165,2715630,0.5528
4587,295.0,379.9,0.10085478528320059,2716219,0.8721
4588,550.0,379.5,0.100804357890559,2717209,0.9063
4589,290.0,377.75,0.10075395571161372,2717777,0.6130
4590,470.0,378.95,0.10070357873375792,2718736,0.7072
4591,135.0,376.35,0.10065322694439105,2719256,0.8889
4592,360.0,373.25,0.10060290033091886,2719910,1.0564
4593,330.0,372.45,0.10055259888075341,2720655,0.6172
4594,655.0,376.5,0.10050232258131303,2721535,1.1492
4595,410.0,374.85,0.10045207142002238,2722249,1.5822
4596,345.0,373.5,0.10040184538431238,2722939,0.6859
4597,545.0,376.4,0.10035164446162023,2723828,0.9711
4598,390.0,376.8,0.10030146863938942,2724378,0.7740
4599,575.0,378.55,0.10025131790506973,2725261,2.2007
4600,145.0,376.55,0.1002011922461172,2725671,1.3602
4601,205.0,376.3,0.10015109164999415,2726073,1.1973
4602,555.0,377.6,0.10010101610416916,2726997,1.7897
4603,300.0,376.75,0.10005096559611708,2727520,2.3519
4604,415.0,378.2,0.10000094011331903,2728147,1.3608
4605,495.0,379.95,0.09995093964326238,2728802,1.0041
4606,150.0,378.4,0.09990096417344076,2729082,0.4178
4607,420.0,378.7,0.09985101369135405,2729719,0.9671
4608,280.0,379.15,0.09980108818450838,2730311,0.5704
4609,485.0,378.95,0.09975118764041613,2731120,0.4441
4610,640.0,381.5,0.09970131204659592,2731675,0.5495
4611,250.0,379.85,0.09965146139057263,2732390,0.5812
4612,265.0,378.75,0.09960163565987734,2732877,1.2891
4613,355.0,379.35,0.09955183484204741,2733504,1.5316
4614,385.0,379.55,0.0995020589246264,2734095,0.6849
4615,400.0,379.55,0.09945230789516409,2734693,0.8454
4616,365.0,377.5,0.09940258174121651,2735295,1.0568
4617,355.0,377.2,0.0993528804503459,2735930,0.8616
4618,320.0,373.7,0.09930320401012073,2736537,3.0902
4619,515.0,376.05,0.09925355240811568,2737275,0.7210
4620,325.0,374.35,0.09920392563191162,2737899,0.7116
4621,245.0,373.4,0.09915432366909567,2738437,1.2951
4622,335.0,372.75,0.09910474650726113,2739024,1.4381
4623,380.0,370.75,0.0990551941340075,2739611,1.3280
4624,365.0,372.6,0.0990056665369405,2740280,3.3538
4625,575.0,376.35,0.09895616370367204,2741123,0.9213
4626,255.0,377.0,0.0989066856218202,2741547,1.3521
4627,290.0,375.5,0.09885723227900929,2742015,0.3715
4628,405.0,375.8,0.09880780366286979,2742841,0.8697
4629,375.0,373.0,0.09875839976103835,2743440,0.3665
4630,410.0,373.25,0.09870902056115784,2744155,1.1786
4631,415.0,372.3,0.09865966605087727,2744794,0.5753
4632,235.0,371.7,0.09861033621785184,2745243,1.2881
4633,175.0,369.65,0.09856103104974293,2745669,0.5270
4634,420.0,370.35,0.09851175053421805,2746366,2.5811
4635,625.0,372.55,0.09846249465895095,2746976,0.7736
4636,415.0,374.6,0.09841326341162147,2747601,1.1417
4637,345.0,371.9,0.09836405677991567,2748172,0.5162
4638,400.0,369.95,0.09831487475152571,2748853,0.6768
4639,410.0,370.8,0.09826571731414996,2749577,0.7411
4640,555.0,375.35,0.09821658445549289,2750504,0.7206
4641,210.0,374.35,0.09816747616326515,2750875,1.5007
4642,275.0,371.35,0.09811839242518353,2751457,3.2757
4643,540.0,374.7,0.09806933322897093,2752265,0.3695
4644,285.0,374.85,0.09802029856235646,2752851,1.4105
4645,235.0,374.15,0.09797128841307529,2753430,0.8216
4646,775.0,376.0,0.09792230276886875,2754350,0.4546
4647,235.0,374.85,0.09787334161748432,2755007,0.5599
4648,330.0,375.4,0.09782440494667557,2755646,0.8022
4649,205.0,374.6,0.09777549274420225,2756108,1.4183
4650,275.0,376.3,0.09772660499783015,2756577,0.1899
4651,275.0,375.75,0.09767774169533124,2757119,0.5628
4652,465.0,378.25,0.09762890282448358,2757727,0.3256
4653,465.0,375.95,0.09758008837307135,2758449,0.6817
4654,545.0,377.8,0.09753129832888481,2759301,0.7855
4655,600.0,379.85,0.09748253267972037,2760200,1.0587
4656,155.0,378.05,0.09743379141338052,2760567,1.4384
4657,255.0,378.05,0.09738507451767384,2761029,0.9379
4658,295.0,377.2,0.097336381980415,2761605,0.8706
