episode,score,clipped_reward,average_score,epsilon,steps,loss
2873,150.0,10.0,199.9,0.7279,1475612,0.003493
2874,110.0,7.0,196.9,0.7278,1476029,0.008987
2875,265.0,16.0,198.3,0.7277,1476642,0.006539
2876,330.0,20.0,200.6,0.7276,1477320,0.006786
2877,300.0,17.0,201.4,0.7275,1478006,0.007627
2878,180.0,11.0,200.7,0.7274,1478412,0.174046
2879,210.0,12.0,201.1,0.7273,1478889,0.009892
2880,210.0,12.0,201.2,0.7273,1479380,0.006340
2881,230.0,15.0,202.6,0.7272,1479963,0.005927
2882,180.0,11.0,203.0,0.7271,1480385,0.008950
2883,210.0,12.0,203.2,0.7270,1480980,0.008231
2884,80.0,7.0,203.4,0.7269,1481359,0.174858
2885,485.0,18.0,206.7,0.7268,1482001,0.008909
2886,185.0,12.0,206.4,0.7267,1482723,0.007937
2887,80.0,7.0,203.1,0.7266,1483024,0.157387
2888,80.0,6.0,201.7,0.7265,1483401,0.013209
2889,180.0,11.0,201.4,0.7264,1483804,0.014379
2890,180.0,11.0,201.4,0.7263,1484214,0.014822
2891,125.0,11.0,200.6,0.7262,1484760,0.009195
2892,80.0,7.0,198.2,0.7261,1485053,0.165392
2893,140.0,10.0,198.4,0.7260,1485583,0.004903
2894,90.0,8.0,198.9,0.7259,1486125,0.006469
2895,210.0,12.0,195.2,0.7258,1486600,0.011557
2896,240.0,15.0,195.2,0.7257,1487209,0.005138
2897,45.0,5.0,193.6,0.7256,1487596,0.005456
2898,215.0,13.0,191.3,0.7255,1488134,0.005578
2899,300.0,18.0,191.8,0.7255,1488934,0.004885
2900,170.0,12.0,191.3,0.7254,1489451,0.005990
2901,110.0,10.0,189.7,0.7253,1489985,0.003091
2902,155.0,10.0,189.7,0.7252,1490368,0.007752
2903,90.0,7.0,188.5,0.7251,1490740,0.012112
2904,135.0,9.0,185.2,0.7250,1491146,0.019694
2905,105.0,8.0,184.8,0.7249,1491567,0.007394
2906,160.0,11.0,184.3,0.7248,1492063,0.008785
2907,105.0,6.0,185.1,0.7247,1492444,0.006930
2908,180.0,11.0,185.1,0.7246,1492978,0.011107
2909,135.0,10.0,184.3,0.7245,1493538,0.007811
2910,240.0,15.0,182.8,0.7244,1494356,0.141453
2911,130.0,9.0,182.0,0.7243,1494819,0.156017
2912,210.0,12.0,183.0,0.7242,1495279,0.009675
2913,90.0,7.0,181.8,0.7241,1495638,0.007774
2914,155.0,10.0,181.6,0.7240,1496084,0.013847
2915,155.0,10.0,180.8,0.7239,1496671,0.007273
2916,135.0,9.0,181.6,0.7238,1497087,0.009345
2917,210.0,12.0,182.8,0.7237,1497721,0.007544
2918,155.0,10.0,183.8,0.7237,1498215,0.012310
2919,225.0,14.0,183.8,0.7236,1498836,0.003887
2920,80.0,6.0,183.9,0.7235,1499207,0.008617
2921,230.0,14.0,185.2,0.7234,1499761,0.006658
2922,190.0,13.0,185.8,0.7233,1500351,0.015662
2923,285.0,17.0,185.3,0.7232,1500983,0.013784
2924,240.0,15.0,185.6,0.7231,1501998,0.013389
2925,225.0,14.0,186.0,0.7230,1502569,0.010049
2926,265.0,16.0,186.1,0.7229,1503272,0.006991
2927,80.0,7.0,185.5,0.7228,1503577,0.143089
2928,290.0,18.0,187.9,0.7227,1504205,0.011155
2929,240.0,15.0,188.2,0.7226,1504764,0.003503
2930,80.0,7.0,187.9,0.7225,1505146,0.004978
2931,180.0,11.0,186.0,0.7224,1505626,0.003667
2932,210.0,12.0,186.3,0.7223,1506210,0.006228
2933,210.0,12.0,186.6,0.7222,1506722,0.010281
2934,315.0,18.0,186.6,0.7221,1507463,0.004243
2935,90.0,7.0,185.8,0.7220,1507830,0.006560
2936,200.0,13.0,186.6,0.7219,1508544,0.167042
2937,280.0,18.0,188.7,0.7219,1509104,0.003915
2938,240.0,15.0,188.9,0.7218,1509739,0.164869
2939,340.0,23.0,190.9,0.7217,1510546,0.016651
2940,135.0,9.0,190.8,0.7216,1510997,0.015125
2941,240.0,15.0,191.1,0.7215,1511663,0.005388
2942,110.0,8.0,190.8,0.7214,1512054,0.015614
2943,400.0,25.0,193.7,0.7213,1512798,0.008796
2944,210.0,12.0,194.2,0.7212,1513295,0.010428
2945,140.0,8.0,192.8,0.7211,1513770,0.006141
2946,155.0,10.0,192.5,0.7210,1514275,0.005771
2947,290.0,19.0,194.1,0.7209,1514821,0.145340
2948,180.0,11.0,195.0,0.7208,1515196,0.010563
2949,225.0,14.0,196.8,0.7207,1515788,0.008972
2950,80.0,7.0,194.5,0.7206,1516168,0.005744
2951,150.0,10.0,195.0,0.7205,1516540,0.150734
2952,105.0,8.0,192.3,0.7204,1516830,0.015102
2953,155.0,10.0,191.6,0.7203,1517200,0.005020
2954,410.0,13.0,193.9,0.7202,1517763,0.006470
2955,515.0,21.0,195.3,0.7201,1518532,0.006303
2956,120.0,9.0,195.0,0.7201,1518981,0.005436
2957,180.0,11.0,196.0,0.7200,1519557,0.017776
2958,80.0,7.0,194.1,0.7199,1519832,0.006788
2959,105.0,8.0,193.6,0.7198,1520363,0.017170
2960,210.0,12.0,193.3,0.7197,1520978,0.011765
2961,410.0,13.0,194.1,0.7196,1521535,0.009614
2962,210.0,12.0,194.1,0.7195,1522051,0.003076
2963,155.0,10.0,193.3,0.7194,1522562,0.006045
2964,210.0,12.0,193.9,0.7193,1523063,0.008521
2965,460.0,17.0,194.6,0.7192,1523800,0.150366
2966,100.0,8.0,194.1,0.7191,1524176,0.005194
2967,60.0,6.0,193.1,0.7190,1524463,0.008733
2968,85.0,7.0,189.1,0.7189,1524763,0.007299
2969,160.0,10.0,189.7,0.7188,1525364,0.183888
2970,425.0,25.0,192.6,0.7187,1526158,0.013238
2971,160.0,11.0,192.3,0.7186,1526681,0.012118
2972,215.0,13.0,192.6,0.7185,1527306,0.005365
2973,210.0,12.0,193.2,0.7184,1527945,0.009452
2974,240.0,15.0,194.4,0.7183,1528632,0.004650
2975,320.0,19.0,195.0,0.7183,1529435,0.004403
2976,415.0,14.0,195.8,0.7182,1530008,0.015867
2977,180.0,11.0,194.7,0.7181,1530589,0.019131
2978,180.0,11.0,194.7,0.7180,1530998,0.011919
2979,190.0,14.0,194.4,0.7179,1531534,0.145184
2980,240.0,15.0,194.8,0.7178,1532136,0.008920
2981,180.0,11.0,194.2,0.7177,1532742,0.106632
2982,65.0,6.0,193.1,0.7176,1533028,0.010587
2983,210.0,12.0,193.1,0.7175,1533523,0.011465
2984,225.0,14.0,194.6,0.7174,1534210,0.140319
2985,55.0,5.0,190.2,0.7173,1534622,0.007602
2986,180.0,11.0,190.2,0.7172,1535059,0.009122
2987,285.0,17.0,192.2,0.7171,1535935,0.180416
2988,180.0,11.0,193.2,0.7170,1536402,0.008786
2989,265.0,15.0,194.1,0.7169,1536992,0.014994
2990,225.0,14.0,194.6,0.7168,1537582,0.011926
2991,240.0,16.0,195.7,0.7167,1538197,0.007770
2992,260.0,16.0,197.5,0.7166,1538771,0.006899
2993,210.0,12.0,198.2,0.7165,1539313,0.008076
2994,180.0,11.0,199.1,0.7165,1539865,0.015374
2995,240.0,15.0,199.4,0.7164,1540402,0.009606
2996,105.0,7.0,198.1,0.7163,1540777,0.007332
2997,90.0,7.0,198.5,0.7162,1541060,0.012632
2998,105.0,8.0,197.4,0.7161,1541429,0.190188
2999,150.0,13.0,195.9,0.7160,1541816,0.013474
3000,60.0,5.0,194.8,0.7159,1542178,0.009556
3001,155.0,10.0,195.2,0.7158,1542553,0.006028
3002,215.0,13.0,195.8,0.7157,1543100,0.005819
3003,210.0,12.0,197.1,0.7156,1543689,0.202424
3004,275.0,17.0,198.4,0.7155,1544278,0.017980
3005,105.0,8.0,198.4,0.7154,1544658,0.186993
3006,185.0,12.0,198.7,0.7153,1545118,0.007479
3007,515.0,20.0,202.8,0.7152,1546100,0.003654
3008,180.0,11.0,202.8,0.7151,1546592,0.006041
3009,240.0,15.0,203.8,0.7150,1547209,0.006246
3010,210.0,14.0,203.6,0.7149,1547828,0.010223
3011,155.0,10.0,203.8,0.7148,1548284,0.007914
3012,50.0,4.0,202.2,0.7147,1548569,0.007055
3013,210.0,12.0,203.4,0.7147,1549084,0.008072
3014,230.0,15.0,204.2,0.7146,1549677,0.008148
3015,210.0,14.0,204.7,0.7145,1550217,0.113362
3016,230.0,14.0,205.7,0.7144,1550747,0.004769
3017,195.0,16.0,205.5,0.7143,1551486,0.010568
3018,45.0,6.0,204.4,0.7142,1551789,0.007972
3019,105.0,8.0,203.2,0.7141,1552072,0.005963
3020,135.0,9.0,203.8,0.7140,1552460,0.004925
3021,395.0,24.0,205.4,0.7139,1553330,0.014527
3022,245.0,16.0,205.9,0.7138,1554034,0.010808
3023,80.0,7.0,203.9,0.7137,1554378,0.004531
3024,160.0,11.0,203.1,0.7136,1555120,0.019621
3025,360.0,21.0,204.4,0.7135,1556025,0.009106
3026,210.0,12.0,203.9,0.7134,1556488,0.007282
3027,260.0,18.0,205.7,0.7133,1557351,0.002345
3028,155.0,10.0,204.3,0.7132,1557870,0.006871
3029,65.0,6.0,202.6,0.7131,1558170,0.014668
3030,135.0,9.0,203.2,0.7130,1558550,0.005357
3031,210.0,12.0,203.4,0.7129,1559059,0.004834
3032,365.0,24.0,205.0,0.7129,1559918,0.006624
3033,180.0,11.0,204.7,0.7128,1560311,0.009215
3034,130.0,9.0,202.8,0.7127,1560640,0.007346
3035,80.0,7.0,202.8,0.7126,1561067,0.008130
3036,105.0,8.0,201.8,0.7125,1561388,0.007679
3037,220.0,14.0,201.2,0.7124,1562013,0.012448
3038,215.0,13.0,200.9,0.7123,1562551,0.005348
3039,125.0,9.0,198.8,0.7122,1562932,0.010483
3040,145.0,8.0,198.9,0.7121,1563301,0.009338
3041,515.0,22.0,201.7,0.7120,1564004,0.009773
3042,230.0,15.0,202.8,0.7119,1564678,0.004559
3043,80.0,7.0,199.7,0.7118,1565064,0.006123
3044,280.0,17.0,200.3,0.7117,1565694,0.165784
3045,135.0,9.0,200.3,0.7116,1566049,0.182005
3046,440.0,16.0,203.2,0.7115,1566693,0.141406
3047,135.0,8.0,201.6,0.7114,1567070,0.003764
3048,180.0,13.0,201.6,0.7113,1567573,0.008502
3049,90.0,7.0,200.2,0.7112,1567946,0.005881
3050,155.0,10.0,201.0,0.7111,1568398,0.004506
3051,140.0,11.0,200.9,0.7111,1568931,0.005268
3052,90.0,7.0,200.8,0.7110,1569312,0.111825
3053,210.0,12.0,201.3,0.7109,1569900,0.008621
3054,245.0,15.0,199.7,0.7108,1570444,0.353645
3055,210.0,12.0,196.6,0.7107,1570960,0.009238
3056,180.0,11.0,197.2,0.7106,1571455,0.010233
3057,60.0,6.0,196.0,0.7105,1571919,0.015688
3058,185.0,12.0,197.1,0.7104,1572363,0.010177
3059,130.0,9.0,197.3,0.7103,1572698,0.008251
3060,185.0,11.0,197.1,0.7102,1573454,0.010170
3061,360.0,22.0,196.6,0.7101,1574168,0.017038
3062,155.0,10.0,196.0,0.7100,1574467,0.015712
3063,110.0,8.0,195.6,0.7099,1574901,0.012066
3064,155.0,10.0,195.0,0.7098,1575287,0.006130
3065,155.0,10.0,191.9,0.7097,1575747,0.011019
3066,185.0,12.0,192.8,0.7096,1576257,0.018234
3067,180.0,11.0,194.0,0.7095,1576721,0.007819
3068,135.0,9.0,194.5,0.7094,1577089,0.028433
3069,465.0,28.0,197.6,0.7093,1578240,0.173673
3070,65.0,6.0,193.9,0.7093,1578547,0.004273
3071,155.0,10.0,193.9,0.7092,1578967,0.005599
3072,90.0,7.0,192.7,0.7091,1579256,0.002977
3073,150.0,10.0,192.1,0.7090,1579696,0.141894
3074,145.0,10.0,191.1,0.7089,1580210,0.178547
3075,130.0,8.0,189.2,0.7088,1580657,0.011891
3076,210.0,12.0,187.2,0.7087,1581169,0.011014
3077,105.0,8.0,186.4,0.7086,1581609,0.014272
3078,210.0,12.0,186.7,0.7085,1582131,0.011304
3079,210.0,12.0,186.9,0.7084,1582597,0.006655
3080,125.0,8.0,185.8,0.7083,1583012,0.158166
3081,150.0,10.0,185.4,0.7082,1583432,0.016825
3082,195.0,13.0,186.8,0.7081,1583914,0.004933
3083,155.0,10.0,186.2,0.7080,1584454,0.150683
3084,210.0,12.0,186.1,0.7079,1584913,0.011316
3085,315.0,18.0,188.7,0.7078,1585620,0.009510
3086,420.0,24.0,191.1,0.7077,1586531,0.011225
3087,140.0,9.0,189.6,0.7076,1587026,0.010735
3088,95.0,9.0,188.8,0.7075,1587338,0.008047
3089,375.0,24.0,189.8,0.7075,1588307,0.005279
3090,85.0,8.0,188.4,0.7074,1588726,0.010412
3091,160.0,10.0,187.7,0.7073,1589213,0.003175
3092,105.0,8.0,186.1,0.7072,1589526,0.006164
3093,125.0,9.0,185.2,0.7071,1589806,0.007835
3094,120.0,8.0,184.7,0.7070,1590194,0.015029
3095,420.0,24.0,186.4,0.7069,1591154,0.009978
3096,155.0,10.0,186.9,0.7068,1592014,0.162059
3097,285.0,17.0,188.9,0.7067,1592828,0.010078
3098,240.0,15.0,190.2,0.7066,1593439,0.005238
3099,80.0,7.0,189.6,0.7065,1593729,0.008145
3100,180.0,11.0,190.8,0.7064,1594097,0.015792
3101,125.0,9.0,190.4,0.7063,1594431,0.007454
3102,180.0,11.0,190.1,0.7062,1594871,0.014647
3103,165.0,10.0,189.7,0.7061,1595287,0.005004
3104,55.0,5.0,187.4,0.7060,1595565,0.008171
3105,180.0,11.0,188.2,0.7059,1596071,0.006518
3106,50.0,4.0,186.8,0.7058,1596379,0.011103
3107,250.0,16.0,184.2,0.7057,1596902,0.005440
3108,80.0,7.0,183.2,0.7057,1597377,0.007313
3109,180.0,11.0,182.6,0.7056,1597753,0.006616
3110,130.0,10.0,181.8,0.7055,1598294,0.005845
3111,225.0,14.0,182.5,0.7054,1598894,0.166761
3112,65.0,6.0,182.7,0.7053,1599207,0.132304
3113,235.0,14.0,182.9,0.7052,1599822,0.007815
3114,260.0,16.0,183.2,0.7051,1600424,0.175670
3115,180.0,11.0,182.9,0.7050,1600793,0.005490
3116,210.0,12.0,182.7,0.7049,1601398,0.005186
3117,205.0,13.0,182.8,0.7048,1602045,0.019954
3118,125.0,9.0,183.6,0.7047,1602497,0.005104
3119,210.0,12.0,184.7,0.7046,1603006,0.174478
3120,220.0,13.0,185.5,0.7045,1603610,0.129519
3121,145.0,9.0,183.0,0.7044,1604067,0.199054
3122,210.0,12.0,182.7,0.7043,1604549,0.003593
3123,210.0,12.0,183.9,0.7042,1605038,0.009516
3124,225.0,14.0,184.6,0.7041,1605629,0.008483
3125,105.0,8.0,182.1,0.7040,1605984,0.011214
3126,195.0,13.0,181.9,0.7039,1606549,0.018062
3127,70.0,6.0,180.0,0.7039,1606838,0.002663
3128,235.0,14.0,180.8,0.7038,1607375,0.013977
3129,125.0,9.0,181.4,0.7037,1607792,0.007665
3130,255.0,15.0,182.6,0.7036,1608450,0.130278
3131,155.0,10.0,182.1,0.7035,1608894,0.006550
3132,290.0,18.0,181.3,0.7034,1609849,0.009270
3133,210.0,12.0,181.6,0.7033,1610384,0.035161
3134,45.0,5.0,180.8,0.7032,1610772,0.008143
3135,120.0,8.0,181.2,0.7031,1611057,0.009515
3136,155.0,10.0,181.7,0.7030,1611568,0.005895
3137,205.0,14.0,181.5,0.7029,1612180,0.007667
3138,290.0,17.0,182.2,0.7028,1612818,0.004297
3139,150.0,10.0,182.5,0.7027,1613387,0.015629
3140,135.0,9.0,182.4,0.7026,1613829,0.022919
3141,155.0,10.0,178.8,0.7025,1614344,0.007416
3142,95.0,7.0,177.4,0.7024,1614700,0.007503
3143,180.0,11.0,178.4,0.7023,1615148,0.006026
3144,210.0,12.0,177.8,0.7022,1615700,0.009545
3145,210.0,12.0,178.5,0.7021,1616145,0.233256
3146,550.0,23.0,179.6,0.7021,1617033,0.014810
3147,210.0,12.0,180.3,0.7020,1617636,0.005548
3148,230.0,15.0,180.8,0.7019,1618222,0.015483
3149,290.0,18.0,182.8,0.7018,1619029,0.014679
3150,180.0,11.0,183.1,0.7017,1619448,0.011892
3151,140.0,9.0,183.1,0.7016,1619970,0.006616
3152,210.0,12.0,184.3,0.7015,1620493,0.003935
3153,240.0,15.0,184.6,0.7014,1621015,0.010892
3154,65.0,6.0,182.8,0.7013,1621309,0.011664
3155,125.0,10.0,181.9,0.7012,1621742,0.010696
3156,155.0,10.0,181.7,0.7011,1622246,0.007239
3157,215.0,13.0,183.2,0.7010,1622811,0.010525
3158,75.0,6.0,182.2,0.7009,1623187,0.005663
3159,135.0,9.0,182.2,0.7008,1623565,0.007238
3160,150.0,11.0,181.8,0.7007,1623963,0.005400
3161,125.0,9.0,179.5,0.7006,1624252,0.185256
3162,65.0,6.0,178.6,0.7005,1624527,0.007398
3163,380.0,25.0,181.3,0.7004,1625443,0.131803
3164,155.0,10.0,181.3,0.7003,1625957,0.003553
3165,100.0,8.0,180.8,0.7003,1626247,0.007378
3166,185.0,13.0,180.8,0.7002,1626783,0.004566
3167,155.0,10.0,180.5,0.7001,1627264,0.017222
3168,155.0,10.0,180.7,0.7000,1627775,0.132586
3169,155.0,10.0,177.6,0.6999,1628307,0.006688
3170,475.0,30.0,181.7,0.6998,1629305,0.010141
3171,210.0,12.0,182.2,0.6997,1629853,0.035237
3172,140.0,10.0,182.8,0.6996,1630316,0.012274
3173,210.0,12.0,183.3,0.6995,1630857,0.005430
3174,210.0,12.0,184.0,0.6994,1631425,0.006430
3175,305.0,21.0,185.8,0.6993,1632041,0.007493
3176,105.0,8.0,184.7,0.6992,1632470,0.012234
3177,320.0,20.0,186.8,0.6991,1633307,0.019463
3178,210.0,12.0,186.8,0.6990,1633780,0.008422
3179,55.0,5.0,185.3,0.6989,1634093,0.014157
3180,150.0,11.0,185.6,0.6988,1634705,0.006361
3181,45.0,5.0,184.5,0.6987,1635001,0.014072
3182,210.0,12.0,184.7,0.6986,1635592,0.005749
3183,210.0,12.0,185.2,0.6985,1636127,0.014607
3184,480.0,30.0,187.9,0.6985,1637029,0.007725
3185,135.0,9.0,186.1,0.6984,1637397,0.007070
3186,55.0,6.0,182.4,0.6983,1637698,0.005776
3187,210.0,12.0,183.2,0.6982,1638197,0.244344
3188,50.0,6.0,182.7,0.6981,1638651,0.114557
3189,180.0,11.0,180.8,0.6980,1639197,0.009300
3190,225.0,14.0,182.2,0.6979,1639754,0.009321
3191,180.0,11.0,182.3,0.6978,1640164,0.006368
3192,185.0,13.0,183.2,0.6977,1640693,0.006762
3193,180.0,11.0,183.7,0.6976,1641281,0.009151
3194,165.0,10.0,184.2,0.6975,1641745,0.010763
3195,50.0,4.0,180.4,0.6974,1642138,0.010298
3196,150.0,9.0,180.4,0.6973,1642561,0.014190
3197,280.0,17.0,180.3,0.6972,1643153,0.159374
3198,210.0,12.0,180.1,0.6971,1643684,0.007654
3199,295.0,18.0,182.2,0.6970,1644525,0.004222
3200,65.0,6.0,181.1,0.6969,1644929,0.016107
3201,255.0,16.0,182.3,0.6968,1645524,0.006519
3202,190.0,11.0,182.4,0.6967,1646052,0.007907
3203,80.0,7.0,181.6,0.6967,1646446,0.108078
3204,155.0,10.0,182.6,0.6966,1646848,0.013879
3205,75.0,5.0,181.6,0.6965,1647137,0.005130
3206,225.0,14.0,183.3,0.6964,1647738,0.007249
3207,100.0,8.0,181.8,0.6963,1648151,0.008856
3208,75.0,7.0,181.8,0.6962,1648794,0.013731
3209,105.0,6.0,181.0,0.6961,1649168,0.005712
3210,315.0,18.0,182.8,0.6960,1649834,0.012237
3211,215.0,13.0,182.8,0.6959,1650398,0.007780
3212,185.0,13.0,183.9,0.6958,1650789,0.015102
3213,155.0,10.0,183.2,0.6957,1651220,0.016206
3214,110.0,10.0,181.7,0.6956,1651762,0.015464
3215,155.0,10.0,181.4,0.6955,1652256,0.007247
3216,120.0,8.0,180.5,0.6954,1652654,0.011106
3217,180.0,11.0,180.2,0.6953,1653091,0.013410
3218,80.0,7.0,179.8,0.6952,1653386,0.009036
3219,210.0,12.0,179.8,0.6951,1653816,0.002237
3220,155.0,10.0,179.2,0.6950,1654194,0.004535
3221,110.0,8.0,178.8,0.6949,1654562,0.010403
3222,210.0,12.0,178.8,0.6949,1655163,0.014626
3223,260.0,16.0,179.3,0.6948,1655772,0.012687
3224,180.0,11.0,178.8,0.6947,1656206,0.004863
3225,120.0,8.0,179.0,0.6946,1656606,0.126551
3226,735.0,23.0,184.4,0.6945,1657325,0.011764
3227,130.0,9.0,185.0,0.6944,1657746,0.142984
3228,650.0,30.0,189.2,0.6943,1658737,0.011456
3229,235.0,14.0,190.2,0.6942,1659384,0.006271
3230,235.0,17.0,190.1,0.6941,1660049,0.007857
3231,200.0,14.0,190.5,0.6940,1660642,0.011786
3232,30.0,4.0,187.9,0.6939,1661015,0.014767
3233,105.0,8.0,186.8,0.6938,1661318,0.159787
3234,35.0,5.0,186.8,0.6937,1661676,0.010259
3235,80.0,7.0,186.3,0.6936,1661978,0.008658
3236,275.0,18.0,187.6,0.6935,1662587,0.013093
3237,215.0,13.0,187.7,0.6934,1663168,0.012969
3238,395.0,17.0,188.7,0.6933,1663892,0.008167
3239,210.0,12.0,189.3,0.6932,1664447,0.006864
3240,135.0,9.0,189.3,0.6931,1664903,0.007241
3241,70.0,7.0,188.4,0.6931,1665373,0.022425
3242,210.0,12.0,189.6,0.6930,1665863,0.004670
3243,200.0,14.0,189.8,0.6929,1666579,0.191745
3244,105.0,8.0,188.8,0.6928,1666941,0.004122
3245,315.0,24.0,189.8,0.6927,1667654,0.020398
3246,180.0,11.0,186.1,0.6926,1668097,0.007501
3247,125.0,9.0,185.2,0.6925,1668388,0.008567
3248,210.0,12.0,185.1,0.6924,1669010,0.005237
3249,75.0,5.0,182.9,0.6923,1669384,0.005221
3250,185.0,12.0,182.9,0.6922,1669889,0.005860
3251,185.0,12.0,183.4,0.6921,1670467,0.006591
3252,150.0,10.0,182.8,0.6920,1670810,0.196305
3253,300.0,19.0,183.4,0.6919,1671454,0.010056
3254,155.0,10.0,184.3,0.6918,1672039,0.160445
3255,140.0,10.0,184.4,0.6917,1672601,0.003393
3256,295.0,19.0,185.8,0.6916,1673266,0.020013
3257,75.0,6.0,184.4,0.6915,1673673,0.014139
3258,65.0,6.0,184.3,0.6914,1673977,0.002570
3259,155.0,10.0,184.6,0.6913,1674305,0.013753
3260,195.0,13.0,185.0,0.6913,1674793,0.012658
3261,210.0,12.0,185.8,0.6912,1675310,0.005376
3262,225.0,14.0,187.4,0.6911,1675770,0.006811
3263,175.0,12.0,185.4,0.6910,1676303,0.137281
3264,180.0,11.0,185.7,0.6909,1676756,0.006813
3265,150.0,10.0,186.2,0.6908,1677188,0.004650
3266,315.0,20.0,187.4,0.6907,1678024,0.016991
3267,170.0,12.0,187.6,0.6906,1678541,0.007865
3268,80.0,9.0,186.8,0.6905,1679111,0.011825
3269,445.0,17.0,189.8,0.6904,1679969,0.006418
3270,90.0,7.0,185.9,0.6903,1680354,0.016654
3271,445.0,18.0,188.2,0.6902,1681021,0.137397
3272,410.0,13.0,190.9,0.6901,1681561,0.009716
3273,440.0,18.0,193.2,0.6900,1682398,0.012419
3274,240.0,15.0,193.6,0.6899,1683040,0.011200
3275,180.0,11.0,192.3,0.6898,1683552,0.002494
3276,85.0,7.0,192.1,0.6897,1684004,0.011485
3277,285.0,17.0,191.8,0.6896,1684845,0.006239
3278,260.0,17.0,192.2,0.6895,1685396,0.004084
3279,135.0,9.0,193.1,0.6895,1685867,0.005254
3280,180.0,11.0,193.3,0.6894,1686245,0.008375
3281,255.0,18.0,195.4,0.6893,1686830,0.004973
3282,425.0,15.0,197.6,0.6892,1687509,0.157016
3283,285.0,17.0,198.3,0.6891,1688309,0.007779
3284,460.0,18.0,198.2,0.6890,1689115,0.012967
3285,230.0,15.0,199.1,0.6889,1689594,0.005964
3286,150.0,13.0,200.1,0.6888,1690204,0.006374
3287,260.0,16.0,200.6,0.6887,1690936,0.011738
3288,210.0,12.0,202.2,0.6886,1691572,0.005888
3289,60.0,5.0,200.9,0.6885,1691828,0.020281
3290,110.0,8.0,199.8,0.6884,1692210,0.009985
3291,345.0,20.0,201.4,0.6883,1692920,0.011139
3292,230.0,18.0,201.9,0.6882,1693587,0.014460
3293,110.0,9.0,201.2,0.6881,1694080,0.013908
3294,210.0,12.0,201.7,0.6880,1694611,0.012924
3295,155.0,10.0,202.7,0.6879,1695127,0.180111
3296,210.0,12.0,203.3,0.6878,1695641,0.003254
3297,445.0,28.0,204.9,0.6877,1696640,0.139232
3298,45.0,5.0,203.3,0.6877,1696997,0.005154
3299,370.0,23.0,204.1,0.6876,1697693,0.007160
3300,500.0,28.0,208.4,0.6875,1698667,0.008709
3301,240.0,15.0,208.2,0.6874,1699247,0.009220
3302,125.0,9.0,207.6,0.6873,1699609,0.006501
3303,225.0,14.0,209.1,0.6872,1700274,0.013298
3304,100.0,8.0,208.5,0.6871,1700560,0.006052
3305,245.0,15.0,210.2,0.6870,1701208,0.012499
3306,210.0,12.0,210.1,0.6869,1701752,0.009712
3307,180.0,11.0,210.8,0.6868,1702272,0.012855
3308,225.0,14.0,212.3,0.6867,1702922,0.027493
3309,95.0,7.0,212.2,0.6866,1703309,0.009310
3310,245.0,14.0,211.6,0.6865,1703957,0.005161
3311,180.0,11.0,211.2,0.6864,1704437,0.006601
3312,240.0,15.0,211.8,0.6863,1705059,0.013971
3313,105.0,8.0,211.2,0.6862,1705440,0.007728
3314,210.0,12.0,212.2,0.6861,1705986,0.006681
3315,180.0,11.0,212.5,0.6860,1706485,0.010604
3316,125.0,9.0,212.6,0.6859,1707013,0.010398
3317,105.0,8.0,211.8,0.6859,1707456,0.007794
3318,210.0,12.0,213.1,0.6858,1707938,0.005930
3319,155.0,11.0,212.6,0.6857,1708353,0.004833
3320,515.0,19.0,216.2,0.6856,1709363,0.128221
3321,180.0,11.0,216.8,0.6855,1709779,0.005958
3322,125.0,9.0,216.0,0.6854,1710204,0.007350
3323,210.0,12.0,215.5,0.6853,1710751,0.143529
3324,430.0,16.0,218.0,0.6852,1711340,0.010186
3325,170.0,12.0,218.5,0.6851,1711994,0.003527
3326,345.0,20.0,214.6,0.6850,1712644,0.013002
3327,385.0,24.0,217.2,0.6849,1713364,0.013655
3328,255.0,15.0,213.2,0.6848,1713876,0.010045
3329,185.0,11.0,212.7,0.6847,1714247,0.014865
3330,135.0,9.0,211.7,0.6846,1714765,0.005766
3331,210.0,12.0,211.8,0.6845,1715288,0.008426
3332,235.0,16.0,213.8,0.6844,1715948,0.013023
3333,225.0,14.0,215.1,0.6843,1716597,0.010253
3334,135.0,9.0,216.1,0.6842,1717049,0.007021
3335,210.0,12.0,217.3,0.6841,1717574,0.005047
3336,180.0,11.0,216.4,0.6841,1717962,0.006589
3337,180.0,11.0,216.1,0.6840,1718451,0.008913
3338,505.0,20.0,217.2,0.6839,1719196,0.005130
3339,530.0,21.0,220.3,0.6838,1719902,0.004624
3340,425.0,15.0,223.2,0.6837,1720564,0.012632
3341,150.0,10.0,224.1,0.6836,1720966,0.008505
3342,110.0,8.0,223.1,0.6835,1721265,0.009228
3343,265.0,17.0,223.7,0.6834,1721998,0.010155
3344,185.0,12.0,224.5,0.6833,1722539,0.007135
3345,240.0,13.0,223.8,0.6832,1723163,0.004099
3346,180.0,11.0,223.8,0.6831,1723652,0.007801
3347,210.0,12.0,224.6,0.6830,1724163,0.003483
3348,330.0,20.0,225.8,0.6829,1724794,0.006187
3349,210.0,12.0,227.2,0.6828,1725402,0.348677
3350,80.0,7.0,226.1,0.6827,1725803,0.043934
3351,165.0,11.0,225.9,0.6826,1726315,0.174743
3352,170.0,12.0,226.1,0.6825,1726917,0.004587
3353,375.0,24.0,226.8,0.6824,1727683,0.007035
